Uniprot	InterPro	Domain	Database.ID	Start	End
Q9A0F9	IPR000917	Sulfatase, N-terminal	PF00884	480	764
Q9A0F9	IPR017850	Alkaline-phosphatase-like, core domain superfamily	G3DSA:3.40.720.10	475	771
Q9A0G0	IPR007739	Rhamnan synthesis F	PF05045	34	514
Q9A0G1	IPR001173	Glycosyltransferase 2-like	PF00535	5	128
Q9A0G1	IPR029044	Nucleotide-diphospho-sugar transferases	G3DSA:3.90.550.10	1	254
Q9A0G1	IPR029044	Nucleotide-diphospho-sugar transferases	SSF53448	3	229
Q9A0G2	IPR003439	ABC transporter-like	PF00005	47	178
Q9A0G2	IPR003439	ABC transporter-like	PS50893	27	251
Q9A0G2	IPR003593	AAA+ ATPase domain	SM00382	56	228
Q9A0G2	IPR017871	ABC transporter, conserved site	PS00211	152	166
Q9A0G2	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	36	243
Q9A0G3	IPR000412	ABC-2 transporter	PS51012	15	245
Q9A0G3	IPR013525	ABC-2 type transporter	PF01061	1	206
Q9A0G4	IPR001173	Glycosyltransferase 2-like	PF00535	5	113
Q9A0G4	IPR029044	Nucleotide-diphospho-sugar transferases	G3DSA:3.90.550.10	2	245
Q9A0G4	IPR029044	Nucleotide-diphospho-sugar transferases	SSF53448	3	239
Q9A0G5	IPR015393	Domain of unknown function DUF1972	PF09314	1	185
Q9A0G6	IPR005913	dTDP-4-dehydrorhamnose reductase family	PTHR10491	2	280
Q9A0G6	IPR005913	dTDP-4-dehydrorhamnose reductase family	TIGR01214	2	279
Q9A0G6	IPR029903	RmlD-like substrate binding domain	PF04321	2	280
Q9A0G6	IPR036291	NAD(P)-binding domain superfamily	SSF51735	2	279
Q9A0G7	IPR002744	MIP18 family-like	PF01883	17	89
Q9A0G7	IPR034904	Fe-S cluster assembly domain superfamily	G3DSA:3.30.300.130	9	112
Q9A0G7	IPR034904	Fe-S cluster assembly domain superfamily	SSF117916	15	110
Q9A0G8	IPR000943	RNA polymerase sigma-70	PR00046	159	172
Q9A0G8	IPR000943	RNA polymerase sigma-70	PR00046	183	191
Q9A0G8	IPR000943	RNA polymerase sigma-70	PR00046	307	319
Q9A0G8	IPR000943	RNA polymerase sigma-70	PR00046	328	343
Q9A0G8	IPR000943	RNA polymerase sigma-70	PR00046	343	354
Q9A0G8	IPR000943	RNA polymerase sigma-70	PS00715	159	172
Q9A0G8	IPR000943	RNA polymerase sigma-70	PS00716	328	354
Q9A0G8	IPR007127	RNA polymerase sigma factor 70, region 1.1	PF03979	13	86
Q9A0G8	IPR007624	RNA polymerase sigma-70 region 3	PF04539	214	290
Q9A0G8	IPR007627	RNA polymerase sigma-70 region 2	PF04542	135	204
Q9A0G8	IPR007630	RNA polymerase sigma-70 region 4	PF04545	303	356
Q9A0G8	IPR009042	RNA polymerase sigma-70 region 1.2	PF00140	97	128
Q9A0G8	IPR012760	RNA polymerase sigma factor RpoD, C-terminal	TIGR02393	131	367
Q9A0G8	IPR013324	RNA polymerase sigma factor, region 3/4-like	SSF88659	208	282
Q9A0G8	IPR013324	RNA polymerase sigma factor, region 3/4-like	SSF88659	265	366
Q9A0G8	IPR013325	RNA polymerase sigma factor, region 2	SSF88946	96	205
Q9A0G8	IPR014284	RNA polymerase sigma-70 like domain	TIGR02937	132	356
Q9A0G8	IPR028630	RNA polymerase sigma factor RpoD	MF_00963	2	368
Q9A0G8	IPR036388	Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	208	284
Q9A0G8	IPR036388	Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	291	369
Q9A0G9	IPR002694	Zinc finger, CHC2-type	PF01807	13	105
Q9A0G9	IPR002694	Zinc finger, CHC2-type	SM00400	43	97
Q9A0G9	IPR006171	TOPRIM  domain	PS50880	273	354
Q9A0G9	IPR006171	TOPRIM  domain	SM00493	273	344
Q9A0G9	IPR006295	DNA primase, DnaG	TIGR01391	12	428
Q9A0G9	IPR013264	DNA primase, catalytic core, N-terminal	PF08275	136	266
Q9A0G9	IPR019475	DNA primase, DnaB-helicase binding domain	PF10410	379	428
Q9A0G9	IPR030846	DNA primase DnaG, bacteria	MF_00974	11	594
Q9A0G9	IPR030846	DNA primase DnaG, bacteria	PIRSF002811	10	604
Q9A0G9	IPR034151	Bacterial DnaG primase, TOPRIM domain	cd03364	273	346
Q9A0G9	IPR036977	DNA Primase, CHC2-type zinc finger	G3DSA:3.90.580.10	9	107
Q9A0G9	IPR037068	DNA primase, catalytic core, N-terminal domain superfamily	G3DSA:3.90.980.10	118	254
Q9A0H0	IPR001185	Large-conductance mechanosensitive channel	MF_00115	1	119
Q9A0H0	IPR001185	Large-conductance mechanosensitive channel	PR01264	4	18
Q9A0H0	IPR001185	Large-conductance mechanosensitive channel	PR01264	75	83
Q9A0H0	IPR001185	Large-conductance mechanosensitive channel	PR01264	84	93
Q9A0H0	IPR001185	Large-conductance mechanosensitive channel	TIGR00220	1	120
Q9A0H0	IPR036019	Gated mechanosensitive channel	G3DSA:1.10.1200.120	1	120
Q9A0H0	IPR036019	Gated mechanosensitive channel	SSF81330	10	114
Q9A0H0	IPR037673	Large-conductance mechanosensitive channel/anditomin synthesis protein L	PF01741	1	117
Q9A0H0	IPR037673	Large-conductance mechanosensitive channel/anditomin synthesis protein L	PTHR30266	1	119
Q9A0H2	IPR001320	Ionotropic glutamate receptor	SM00079	39	256
Q9A0H2	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF	PF00497	40	257
Q9A0H2	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF	SM00062	39	261
Q9A0H3	IPR000212	DNA helicase, UvrD/REP type	PTHR11070	35	1211
Q9A0H3	IPR011335	Restriction endonuclease  type II-like	SSF52980	1018	1214
Q9A0H3	IPR011604	Exonuclease, phage-type/RecB, C-terminal	G3DSA:3.90.320.10	998	1217
Q9A0H3	IPR014016	UvrD-like helicase, ATP-binding domain	PS51198	39	495
Q9A0H3	IPR014017	UvrD-like DNA helicase, C-terminal	PF13361	486	904
Q9A0H3	IPR014017	UvrD-like DNA helicase, C-terminal	PS51217	524	810
Q9A0H3	IPR014152	DNA helicase subunit AddA	MF_01451	38	1220
Q9A0H3	IPR014152	DNA helicase subunit AddA	PTHR11070:SF48	35	1211
Q9A0H3	IPR014152	DNA helicase subunit AddA	TIGR02785	41	1215
Q9A0H3	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	40	908
Q9A0H3	IPR034739	UvrD/AddA helicase, N-terminal	PF00580	42	476
Q9A0H3	IPR038726	PD-(D/E)XK endonuclease-like domain, AddAB-type	PF12705	1058	1208
Q9A0H4	IPR011335	Restriction endonuclease  type II-like	SSF52980	742	928
Q9A0H4	IPR014141	DNA helicase subunit RexB	MF_01453	1	1071
Q9A0H4	IPR014141	DNA helicase subunit RexB	TIGR02774	2	1065
Q9A0H4	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	290	648
Q9A0H4	IPR038726	PD-(D/E)XK endonuclease-like domain, AddAB-type	PF12705	742	1020
Q9A0H5	IPR007343	Uncharacterised protein family, zinc metallopeptidase putative	PF04228	1	298
Q9A0H5	IPR007343	Uncharacterised protein family, zinc metallopeptidase putative	PTHR30168	1	299
Q9A0H6	IPR003439	ABC transporter-like	PF00005	23	169
Q9A0H6	IPR003439	ABC transporter-like	PS50893	4	222
Q9A0H6	IPR003593	AAA+ ATPase domain	SM00382	32	220
Q9A0H6	IPR017871	ABC transporter, conserved site	PS00211	141	155
Q9A0H6	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	3	220
Q9A0H7	IPR003838	ABC transporter permease protein domain	PF02687	270	353
Q9A0H8	IPR013560	Domain of unknown function DUF1722	PF08349	17	125
Q9A0H8	IPR016996	Uncharacterised conserved protein UCP032441	PIRSF032441	2	128
Q9A0H9	IPR003718	OsmC/Ohr family	PF02566	30	117
Q9A0H9	IPR015946	K homology domain-like, alpha/beta	G3DSA:3.30.300.20	5	121
Q9A0H9	IPR036102	OsmC/Ohr superfamily	SSF82784	4	120
Q9A0I0	IPR002547	tRNA-binding domain	PF01588	45	148
Q9A0I0	IPR002547	tRNA-binding domain	PS50886	39	153
Q9A0I0	IPR004532	Phenylalanine-tRNA ligase, class IIc, beta subunit	MF_00283	1	795
Q9A0I0	IPR004532	Phenylalanine-tRNA ligase, class IIc, beta subunit	TIGR00472	1	801
Q9A0I0	IPR005121	Ferrodoxin-fold anticodon-binding domain	PF03147	709	801
Q9A0I0	IPR005121	Ferrodoxin-fold anticodon-binding domain	PS51447	708	801
Q9A0I0	IPR005121	Ferrodoxin-fold anticodon-binding domain	SM00896	708	801
Q9A0I0	IPR005146	B3/B4 tRNA-binding domain	PF03483	222	390
Q9A0I0	IPR005146	B3/B4 tRNA-binding domain	SM00873	218	391
Q9A0I0	IPR005147	tRNA synthetase, B5-domain	PF03484	412	476
Q9A0I0	IPR005147	tRNA synthetase, B5-domain	PS51483	406	481
Q9A0I0	IPR005147	tRNA synthetase, B5-domain	SM00874	408	476
Q9A0I0	IPR009061	Putative DNA-binding domain superfamily	SSF46955	408	480
Q9A0I0	IPR012340	Nucleic acid-binding, OB-fold	SSF50249	35	196
Q9A0I0	IPR020825	Phenylalanyl-tRNA synthetase, B3/B4	G3DSA:3.50.40.10	202	402
Q9A0I0	IPR033714	Phenylalanly tRNA synthetase, tRNA-binding-domain	cd02796	45	152
Q9A0I0	IPR036690	Ferrodoxin-fold anticodon-binding domain superfamily	G3DSA:3.30.70.380	709	801
Q9A0I0	IPR036690	Ferrodoxin-fold anticodon-binding domain superfamily	SSF54991	703	801
Q9A0I0	IPR041616	Phenylalanyl tRNA synthetase beta chain, core domain	PF17759	479	691
Q9A0I0	IPR041616	Phenylalanyl tRNA synthetase beta chain, core domain	cd00769	495	694
Q9A0I1	IPR002319	Phenylalanyl-tRNA synthetase	PF01409	97	346
Q9A0I1	IPR004188	Phenylalanine-tRNA ligase, class II, N-terminal	PF02912	26	92
Q9A0I1	IPR004529	Phenylalanyl-tRNA synthetase, class IIc, alpha subunit	TIGR00468	43	346
Q9A0I1	IPR006195	Aminoacyl-tRNA synthetase, class II	PS50862	121	337
Q9A0I1	IPR010978	Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm	SSF46589	24	104
Q9A0I1	IPR022911	Phenylalanine-tRNA ligase alpha chain 1, bacterial	MF_00281	14	346
Q9A0I2	IPR001604	DNA/RNA non-specific endonuclease	PF01223	12	137
Q9A0I2	IPR001604	DNA/RNA non-specific endonuclease	SM00892	4	177
Q9A0I2	IPR018524	DNA/RNA non-specific endonuclease, active site	PS01070	63	71
Q9A0I3	IPR024596	DNA-directed RNA polymerase subunit beta/EpuA	PF11772	15	61
Q9A0I5	IPR009526	Protein of unknown function DUF1146	PF06612	21	68
Q9A0I5	IPR009526	Protein of unknown function DUF1146	TIGR02327	14	84
Q9A0I6	IPR001469	ATP synthase, F1 complex, delta/epsilon subunit	MF_00530	2	135
Q9A0I6	IPR001469	ATP synthase, F1 complex, delta/epsilon subunit	PTHR13822	1	125
Q9A0I6	IPR001469	ATP synthase, F1 complex, delta/epsilon subunit	TIGR01216	4	134
Q9A0I6	IPR001469	ATP synthase, F1 complex, delta/epsilon subunit	cd12152	4	131
Q9A0I6	IPR020546	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal	PF02823	4	85
Q9A0I6	IPR020547	ATP synthase delta/epsilon subunit, C-terminal domain	PF00401	89	137
Q9A0I6	IPR036771	F0F1 ATP synthase delta/epsilon subunit, N-terminal	G3DSA:2.60.15.10	1	91
Q9A0I6	IPR036771	F0F1 ATP synthase delta/epsilon subunit, N-terminal	SSF51344	3	87
Q9A0I7	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	PF00006	135	348
Q9A0I7	IPR003593	AAA+ ATPase domain	SM00382	147	332
Q9A0I7	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	PF02874	6	77
Q9A0I7	IPR005722	ATP synthase, F1 complex, beta subunit	MF_01347	1	466
Q9A0I7	IPR005722	ATP synthase, F1 complex, beta subunit	TIGR01039	3	466
Q9A0I7	IPR020003	ATPase, alpha/beta subunit, nucleotide-binding domain, active site	PS00152	339	348
Q9A0I7	IPR024034	ATPase, F1/V1 complex, beta/alpha subunit, C-terminal	G3DSA:1.10.1140.10	351	467
Q9A0I7	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	81	353
Q9A0I7	IPR036121	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily	SSF50615	2	78
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	MF_00815	2	290
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PF00231	4	290
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PR00126	76	95
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PR00126	168	185
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PR00126	237	256
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PR00126	268	289
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	PTHR11693	5	290
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	TIGR01146	4	290
Q9A0I8	IPR000131	ATP synthase, F1 complex, gamma subunit	cd12151	3	287
Q9A0I8	IPR023632	ATP synthase, F1 complex, gamma subunit conserved site	PS00153	276	289
Q9A0I8	IPR035968	ATP synthase, F1 complex, gamma subunit superfamily	SSF52943	4	290
Q9A0I9	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	PF00006	149	364
Q9A0I9	IPR000793	ATP synthase, alpha subunit, C-terminal	PF00306	371	493
Q9A0I9	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	PF02874	26	92
Q9A0I9	IPR005294	ATP synthase, F1 complex, alpha subunit	MF_01346	1	499
Q9A0I9	IPR005294	ATP synthase, F1 complex, alpha subunit	PIRSF039088	1	501
Q9A0I9	IPR005294	ATP synthase, F1 complex, alpha subunit	TIGR00962	3	497
Q9A0I9	IPR023366	ATP synthase subunit alpha, N-terminal domain-like superfamily	G3DSA:2.40.30.20	1	93
Q9A0I9	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	95	370
Q9A0I9	IPR033732	ATP synthase, F1 complex, alpha subunit nucleotide-binding domain	cd01132	94	367
Q9A0I9	IPR036121	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily	SSF50615	10	94
Q9A0I9	IPR038376	ATP synthase, alpha subunit, C-terminal domain superfamily	G3DSA:1.20.150.20	372	498
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	MF_01416	4	178
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PF00213	10	177
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PR00125	8	27
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PR00125	75	86
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PR00125	137	152
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PR00125	152	170
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	PTHR11910	4	177
Q9A0J0	IPR000711	ATPase, OSCP/delta subunit	TIGR01145	10	175
Q9A0J0	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	G3DSA:1.10.520.20	8	97
Q9A0J0	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	SSF47928	6	102
Q9A0J1	IPR002146	ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast	MF_01398	6	143
Q9A0J1	IPR002146	ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast	PF00430	12	141
Q9A0J1	IPR005864	ATP synthase, F0 complex, subunit b, bacterial	TIGR01144	16	161
Q9A0J1	IPR028987	F-type ATP synthase subunit B-like, membrane domain superfamily	SSF81573	69	126
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	MF_01393	1	236
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	PF00119	23	229
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	PR00123	79	95
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	PR00123	147	162
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	PR00123	163	185
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	PR00123	216	231
Q9A0J2	IPR000568	ATP synthase, F0 complex, subunit A	TIGR01131	15	232
Q9A0J2	IPR023011	ATP synthase, F0 complex, subunit A, active site	PS00449	166	175
Q9A0J2	IPR035908	ATP synthase, F0 complex, subunit A superfamily	G3DSA:1.20.120.220	70	236
Q9A0J2	IPR035908	ATP synthase, F0 complex, subunit A superfamily	SSF81336	71	229
Q9A0J3	IPR000454	ATP synthase, F0 complex, subunit C	MF_01396	5	65
Q9A0J3	IPR000454	ATP synthase, F0 complex, subunit C	PR00124	23	38
Q9A0J3	IPR000454	ATP synthase, F0 complex, subunit C	PR00124	40	65
Q9A0J3	IPR000454	ATP synthase, F0 complex, subunit C	PTHR10031	6	64
Q9A0J3	IPR002379	V-ATPase proteolipid subunit C-like domain	PF00137	5	64
Q9A0J3	IPR020537	ATP synthase, F0 complex, subunit C, DCCD-binding site	PS00605	30	51
Q9A0J3	IPR035921	F/V-ATP synthase subunit C superfamily	SSF81333	6	64
Q9A0J3	IPR038662	F1F0 ATP synthase subunit C superfamily	G3DSA:1.20.20.10	3	65
Q9A0J4	IPR001206	Diacylglycerol kinase, catalytic domain	PF00781	7	131
Q9A0J4	IPR001206	Diacylglycerol kinase, catalytic domain	PS50146	2	136
Q9A0J4	IPR001206	Diacylglycerol kinase, catalytic domain	SM00046	6	130
Q9A0J4	IPR005218	Diacylglycerol/lipid kinase	TIGR00147	6	298
Q9A0J4	IPR016064	NAD kinase/diacylglycerol kinase-like domain superfamily	SSF111331	6	302
Q9A0J4	IPR017438	Inorganic polyphosphate/ATP-NAD kinase, N-terminal	G3DSA:3.40.50.10330	1	135
Q9A0J5	IPR001357	BRCT domain	PF00533	584	651
Q9A0J5	IPR001357	BRCT domain	PS50172	577	652
Q9A0J5	IPR001357	BRCT domain	SM00292	579	651
Q9A0J5	IPR001679	NAD-dependent DNA ligase	MF_01588	1	652
Q9A0J5	IPR001679	NAD-dependent DNA ligase	PIRSF001604	1	652
Q9A0J5	IPR001679	NAD-dependent DNA ligase	TIGR00575	8	647
Q9A0J5	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	SM00278	432	451
Q9A0J5	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	SM00278	466	485
Q9A0J5	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	SM00278	530	549
Q9A0J5	IPR004149	Zinc-finger, NAD-dependent DNA ligase C4-type	PF03119	395	419
Q9A0J5	IPR004150	NAD-dependent DNA ligase, OB-fold	PF03120	310	386
Q9A0J5	IPR010994	RuvA domain 2-like	SSF47781	391	571
Q9A0J5	IPR012340	Nucleic acid-binding, OB-fold	SSF50249	306	388
Q9A0J5	IPR013839	NAD-dependent DNA ligase, adenylation	PF01653	2	306
Q9A0J5	IPR013839	NAD-dependent DNA ligase, adenylation	cd00114	3	305
Q9A0J5	IPR013840	NAD-dependent DNA ligase, N-terminal	SM00532	2	434
Q9A0J5	IPR018239	NAD-dependent DNA ligase, active site	PS01055	109	138
Q9A0J5	IPR033136	NAD-dependent DNA ligase, conserved site	PS01056	319	334
Q9A0J5	IPR036420	BRCT domain superfamily	G3DSA:3.40.50.10190	568	652
Q9A0J5	IPR036420	BRCT domain superfamily	SSF52113	580	651
Q9A0J5	IPR041663	DisA/LigA, helix-hairpin-helix motif	PF12826	496	555
Q9A0J6	IPR010387	Queuosine precursor transporter QueT	PF06177	10	160
Q9A0J6	IPR010387	Queuosine precursor transporter QueT	PIRSF031501	1	166
Q9A0J6	IPR010387	Queuosine precursor transporter QueT	PTHR40044	3	165
Q9A0J7	IPR005135	Endonuclease/exonuclease/phosphatase	PF03372	552	770
Q9A0J7	IPR036691	Endonuclease/exonuclease/phosphatase superfamily	G3DSA:3.60.10.10	549	851
Q9A0J7	IPR036691	Endonuclease/exonuclease/phosphatase superfamily	SSF56219	547	847
Q9A0J8	IPR000412	ABC-2 transporter	PS51012	148	370
Q9A0J9	IPR000412	ABC-2 transporter	PS51012	147	372
Q9A0K0	IPR003439	ABC transporter-like	PF00005	21	162
Q9A0K0	IPR003439	ABC transporter-like	PS50893	4	234
Q9A0K0	IPR003593	AAA+ ATPase domain	SM00382	29	214
Q9A0K0	IPR017871	ABC transporter, conserved site	PS00211	135	149
Q9A0K0	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	4	223
Q9A0K2	IPR003675	CPBP intramembrane metalloprotease	PF02517	123	206
Q9A0K3	IPR003776	YcaO-like domain	PF02624	69	421
Q9A0K3	IPR003776	YcaO-like domain	PS51664	69	452
Q9A0K3	IPR027624	Thiazole/oxazole-forming peptide maturase, SagD family component	TIGR03604	69	452
Q9A0K4	IPR019892	Thiazole/oxazole-forming peptide maturase, SagC family component	TIGR03603	25	351
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	533	595
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	621	701
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	706	776
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	785	859
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	865	939
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	944	1019
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1026	1099
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1109	1180
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1189	1261
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1272	1342
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1348	1423
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1429	1504
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1511	1585
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1591	1665
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1672	1746
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1753	1827
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1835	1908
Q9A0K5	IPR011439	Domain of unknown function DUF1542	PF07564	1924	1998
Q9A0K5	IPR019931	LPXTG cell wall anchor domain	PS50847	2011	2045
Q9A0K5	IPR019948	Gram-positive LPXTG cell wall anchor	PF00746	2004	2044
Q9A0K7	IPR003346	Transposase, IS116/IS110/IS902	PF02371	78	151
Q9A0K8	IPR012543	Protein of unknown function DUF1694	PF07997	2	119
Q9A0K8	IPR012543	Protein of unknown function DUF1694	PIRSF034303	1	151
Q9A0K8	IPR029064	50S ribosomal protein L30e-like	G3DSA:3.30.1330.30	1	138
Q9A0K9	IPR010379	Septation ring formation regulator EzrA	MF_00728	6	568
Q9A0K9	IPR010379	Septation ring formation regulator EzrA	PF06160	8	565
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	15	25
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	190	205
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	205	218
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	231	253
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	323	339
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	371	385
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	385	405
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	481	490
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	604	616
Q9A0L0	IPR000565	DNA topoisomerase, type IIA, subunit B	PR01159	620	636
Q9A0L0	IPR001241	DNA topoisomerase, type IIA	SM00433	44	644
Q9A0L0	IPR002288	DNA gyrase B subunit, C-terminal	PF00986	579	640
Q9A0L0	IPR003594	Histidine kinase/HSP90-like ATPase	PF02518	43	183
Q9A0L0	IPR003594	Histidine kinase/HSP90-like ATPase	SM00387	40	184
Q9A0L0	IPR006171	TOPRIM  domain	PF01751	430	541
Q9A0L0	IPR006171	TOPRIM  domain	PS50880	429	543
Q9A0L0	IPR011557	DNA gyrase, subunit B	MF_01898	12	650
Q9A0L0	IPR011557	DNA gyrase, subunit B	TIGR01059	15	649
Q9A0L0	IPR013506	DNA topoisomerase, type IIA, subunit B, domain 2	PF00204	232	401
Q9A0L0	IPR013759	DNA topoisomerase, type IIA, subunit B, C-terminal	G3DSA:3.40.50.670	410	650
